station_name,latitude,longitude,business_name,review_count,rating,categories,price,phone,distance,address,source
Balaclava & 6th,49.266924,-123.173849,East Is East,305.0,4.0,"Middle Eastern, Indian, Afghan",$$,16047345881.0,303.45831562937894,3035 west Broadway,Yelp
Balaclava & 6th,49.266924,-123.173849,Banana Leaf,175.0,3.6,"Malaysian, Singaporean",$$,16047343005.0,306.5482514083275,3005 W Broadway,Yelp
Balaclava & 6th,49.266924,-123.173849,Nuba in Kitsilano,163.0,3.6,"Mediterranean, Lebanese",$$,16043361797.0,302.5496028142878,3116 West Broadway,Yelp
Balaclava & 6th,49.266924,-123.173849,Haidilao - Vancouver,55.0,4.3,"Hot Pot, Chinese",,16043362588.0,367.5933721272663,3204 W Broadway,Yelp
Balaclava & 6th,49.266924,-123.173849,Neverland Tea Salon,258.0,4.0,"Coffee & Tea, Tea Rooms, Breakfast & Brunch",$$$,16044283066.0,327.026254668046,3066 W Broadway,Yelp
Balaclava & 6th,49.266924,-123.173849,Chewie's Chicken & Biscuits,155.0,4.6,"Sandwiches, Chicken Shop, Breakfast & Brunch",$$,16043369996.0,393.1694790221927,2822 West 4th Avenue,Yelp
Balaclava & 6th,49.266924,-123.173849,C41 Coffee,17.0,4.7,"Coffee & Tea, Themed Cafes, Coffee Roasteries",,16047811677.0,260.7903278239972,2948 W 4th Avenue,Yelp
Balaclava & 6th,49.266924,-123.173849,Olympia Pizza,95.0,3.5,"Pizza, Greek",$$,16047325334.0,329.7401783186404,3205 Broadway W,Yelp
Balaclava & 6th,49.266924,-123.173849,Hitoe Sushi Japanese Restaurant,178.0,4.0,"Japanese, Sushi Bars",$$,17783714619.0,402.8812986188133,3347 W 4th Avenue,Yelp
Balaclava & 6th,49.266924,-123.173849,Tera V Burger,145.0,4.1,"Vegetarian, Burgers, Gluten-Free",$,16043363575.0,330.5672067553663,2961 W Broadway,Yelp
Balaclava & 6th,49.266924,-123.173849,Sahel Market & Restaurant,56.0,4.4,"Persian/Iranian, Greek",$,16044234117.0,335.2054066500181,3207 West  Broadway,Yelp
Balaclava & 6th,49.266924,-123.173849,Dark Table,537.0,4.1,Canadian (New),$$$,16047393275.0,679.6090793140627,2611 W 4th Avenue,Yelp
Balaclava & 6th,49.266924,-123.173849,Mamalee Malaysian Delight,176.0,3.4,"Singaporean, Malaysian",$$,16047338882.0,338.16990786983416,3144 W Broadway,Yelp
Balaclava & 6th,49.266924,-123.173849,Kitstaya Sushi,93.0,3.2,"Sushi Bars, Japanese",$,16047370181.0,275.3888034181214,3105 West Broadway,Yelp
Balaclava & 6th,49.266924,-123.173849,Jolly's Indian Bistro,119.0,3.5,Indian,$$,16047306929.0,271.5594912291782,2928 4th Avenue W,Yelp
Balaclava & 6th,49.266924,-123.173849,Purebread,30.0,4.3,"Coffee & Tea, Breakfast & Brunch, Bakeries",,16043369670.0,396.4755607533509,2887 W Broadway,Yelp
Balaclava & 6th,49.266924,-123.173849,Rajio Japanese Public House,132.0,4.0,"Japanese, Tapas/Small Plates",$$,16045581679.0,1031.4823284574748,3763 W 10th Avenue,Yelp
Balaclava & 6th,49.266924,-123.173849,La Quercia,207.0,4.1,"Italian, Wine Bars",$$$,16046761007.0,865.0414344869632,3689 W 4th Avenue,Yelp
Balaclava & 6th,49.266924,-123.173849,Itosugi Kappo Cuisine,28.0,4.4,"Japanese, Sushi Bars",,16047798528.0,854.2559566367016,3648 W Broadway,Yelp
Trafalgar & Broadway,49.264326,-123.164725,Mr. Red Cafe,122.0,3.8,Vietnamese,$$,16045596878.0,90.64119474355886,2680 W Broadway,Yelp
Trafalgar & Broadway,49.264326,-123.164725,Raisu,501.0,4.2,"Japanese, Sushi Bars",$$,16046201564.0,615.3811987029736,2340 W 4th Avenue,Yelp
Trafalgar & Broadway,49.264326,-123.164725,White Spot,72.0,3.2,"Breakfast & Brunch, Burgers, Canadian (New)",$$,16047312434.0,118.635672257829,2518 Broadway W,Yelp
Trafalgar & Broadway,49.264326,-123.164725,Folke Restaurant,15.0,4.7,"Vegan, Wine Bars, Cocktail Bars",,18773521835.0,23.997164162977235,2585 W Broadway,Yelp
Trafalgar & Broadway,49.264326,-123.164725,Au Comptoir,219.0,4.0,French,$$$,16045692278.0,712.035452227409,2278 W 4th Avenue,Yelp
Trafalgar & Broadway,49.264326,-123.164725,Dark Table,537.0,4.1,Canadian (New),$$$,16047393275.0,461.50447714083407,2611 W 4th Avenue,Yelp
Trafalgar & Broadway,49.264326,-123.164725,Pho Japolo,65.0,3.8,"Vietnamese, Noodles",$$,16047371278.0,282.0255281714115,2807 W Broadway,Yelp
Trafalgar & Broadway,49.264326,-123.164725,East Is East,305.0,4.0,"Middle Eastern, Indian, Afghan",$$,16047345881.0,578.2131784893281,3035 west Broadway,Yelp
Trafalgar & Broadway,49.264326,-123.164725,Casereccio Foods,50.0,4.7,Italian,,16047344440.0,525.3459124306627,2480 Vine Street,Yelp
Trafalgar & Broadway,49.264326,-123.164725,Nat's New York Pizzeria,125.0,3.7,Pizza,$,16047370707.0,101.13829025174572,2684 W Broadway,Yelp
Trafalgar & Broadway,49.264326,-123.164725,Petite Bao,19.0,4.7,"Burgers, Sandwiches",,16048000080.0,317.4810120854689,2825 West Broadway,Yelp
Trafalgar & Broadway,49.264326,-123.164725,Jam Cafe,255.0,4.4,Breakfast & Brunch,$$,16044233350.0,902.9688328218951,2153 W 4th Avenue,Yelp
Trafalgar & Broadway,49.264326,-123.164725,Chewie's Chicken & Biscuits,155.0,4.6,"Sandwiches, Chicken Shop, Breakfast & Brunch",$$,16043369996.0,518.3288752483734,2822 West 4th Avenue,Yelp
Trafalgar & Broadway,49.264326,-123.164725,Temaki Sushi,166.0,4.2,"Sushi Bars, Japanese",$$,16047384321.0,750.9379245819262,2156 W Broadway,Yelp
Trafalgar & Broadway,49.264326,-123.164725,Tandoori Fusion,128.0,3.9,Indian,$$,16047382824.0,352.8839242077968,2872 W Broadway,Yelp
Trafalgar & Broadway,49.264326,-123.164725,Delara,55.0,4.2,Persian/Iranian,,16047304325.0,706.1028782217978,2272 W 4th Avenue,Yelp
Trafalgar & Broadway,49.264326,-123.164725,Purebread,30.0,4.3,"Coffee & Tea, Breakfast & Brunch, Bakeries",,16043369670.0,390.2553100050413,2887 W Broadway,Yelp
Trafalgar & Broadway,49.264326,-123.164725,Uno Gelato,36.0,4.6,Ice Cream & Frozen Yogurt,,16047335884.0,42.8596756316353,2579 W Broadway,Yelp
Trafalgar & Broadway,49.264326,-123.164725,Yuwa Japanese Cuisine,47.0,4.2,Japanese,$$$,16047319378.0,739.9251237853401,2775 W 16th Ave,Yelp
Trafalgar & Broadway,49.264326,-123.164725,Tera V Burger,145.0,4.1,"Vegetarian, Burgers, Gluten-Free",$,16043363575.0,506.791953565918,2961 W Broadway,Yelp
Dunbar & 6th,49.266636,-123.183661,La Quercia,207.0,4.1,"Italian, Wine Bars",$$$,16046761007.0,268.15960950347124,3689 W 4th Avenue,Yelp
Dunbar & 6th,49.266636,-123.183661,Itosugi Kappo Cuisine,28.0,4.4,"Japanese, Sushi Bars",,16047798528.0,283.44047831064523,3648 W Broadway,Yelp
Dunbar & 6th,49.266636,-123.183661,The Eatery,518.0,3.4,"Japanese, Sushi Bars, Asian Fusion",$$,16047385298.0,314.69872308124854,3431 W Broadway,Yelp
Dunbar & 6th,49.266636,-123.183661,Yuji's From Japan,54.0,4.0,"Sushi Bars, Japanese, Tapas/Small Plates",$$,16044284688.0,252.98899901968807,2083 Alma Street,Yelp
Dunbar & 6th,49.266636,-123.183661,Rajio Japanese Public House,132.0,4.0,"Japanese, Tapas/Small Plates",$$,16045581679.0,419.012875233818,3763 W 10th Avenue,Yelp
Dunbar & 6th,49.266636,-123.183661,Taste of Thai,84.0,4.2,Thai,$$,16045688668.0,233.9988697738505,3629 W Broadway,Yelp
Dunbar & 6th,49.266636,-123.183661,The Wolf & Hound,94.0,3.6,"Pubs, Irish",$$,16047388909.0,242.8173317752316,3617 W Broadway,Yelp
Dunbar & 6th,49.266636,-123.183661,Aphrodite's Organic  Pie Shop,259.0,3.4,"Gluten-Free, Bakeries, Cafes",$$,16047385879.0,204.6795273455257,3598 W 4th Avenue,Yelp
Dunbar & 6th,49.266636,-123.183661,Hitoe Sushi Japanese Restaurant,178.0,4.0,"Japanese, Sushi Bars",$$,17783714619.0,422.49687172352986,3347 W 4th Avenue,Yelp
Dunbar & 6th,49.266636,-123.183661,Breka Bakery & Cafe,74.0,4.0,"Bakeries, Coffee & Tea, Patisserie/Cake Shop",$$,16046203750.0,305.1812242439004,3750 W 4th Avenue,Yelp
Dunbar & 6th,49.266636,-123.183661,The Kitchen Dada,43.0,4.2,"Japanese, Sushi Bars",,17787241133.0,338.0506829119232,2535 Alma Street,Yelp
Dunbar & 6th,49.266636,-123.183661,Handi Grill,76.0,3.6,Indian,$$,16047383186.0,283.5974146812211,3618 W Broadway,Yelp
Dunbar & 6th,49.266636,-123.183661,Green Leaf Sushi,401.0,4.0,"Sushi Bars, Japanese",$$,16045689406.0,368.920680383363,3416 W Broadway,Yelp
Dunbar & 6th,49.266636,-123.183661,East Is East,305.0,4.0,"Middle Eastern, Indian, Afghan",$$,16047345881.0,837.0945958624876,3035 west Broadway,Yelp
Dunbar & 6th,49.266636,-123.183661,Browns Socialhouse Point Grey,49.0,3.5,"Canadian (New), Pubs, Burgers",$$,16047343651.0,347.81083948930745,3651 W 10th Avenue,Yelp
Dunbar & 6th,49.266636,-123.183661,Irori Sushi,53.0,3.8,"Sushi Bars, Japanese, Asian Fusion",$$,16045580885.0,229.90485106444805,3692 W 4th Avenue,Yelp
Dunbar & 6th,49.266636,-123.183661,Little Bird Dim Sum,91.0,3.9,"Dim Sum, Beer Bar, Tapas/Small Plates",$$,16043258132.0,896.6471751408491,2958 W 4th Avenue,Yelp
Dunbar & 6th,49.266636,-123.183661,Haidilao - Vancouver,55.0,4.3,"Hot Pot, Chinese",,16043362588.0,614.4254069657635,3204 W Broadway,Yelp
Dunbar & 6th,49.266636,-123.183661,Beyond Bread Artisan Bakery,59.0,3.8,Bakeries,$$,16047333931.0,240.03411039837945,3686 W 4th Avenue,Yelp
Dunbar & 6th,49.266636,-123.183661,Grounds For Coffee,144.0,4.2,"Coffee & Tea, Bakeries",$$,16042245282.0,356.1179336077548,2565 Alma Street,Yelp
18th & Cambie,49.254818,-123.114785,Potluck Hawker Eatery,95.0,3.5,"Indonesian, Singaporean, Malaysian",,16044239344.0,27.74142670471764,3424 Cambie Street,Yelp
18th & Cambie,49.254818,-123.114785,Viet House,75.0,3.7,Vietnamese,$$,17783799388.0,27.07125688754121,3420 Cambie Street,Yelp
18th & Cambie,49.254818,-123.114785,Vij's Restaurant,415.0,4.0,Indian,$$$,16047366664.0,306.042894813794,3106 Cambie Street,Yelp
18th & Cambie,49.254818,-123.114785,Xing Fu Tang Canada,152.0,3.6,"Bubble Tea, Taiwanese",$,16047070275.0,33.24706797425326,3432 Cambie St,Yelp
18th & Cambie,49.254818,-123.114785,Café Gloucester,154.0,3.4,"Hong Kong Style Cafe, Cantonese",$$,16048733338.0,79.57983219995906,3338 Cambie Street,Yelp
18th & Cambie,49.254818,-123.114785,Sushi 7,65.0,3.9,"Sushi Bars, Japanese",$$,16047098150.0,76.66287280560105,3488 Cambie Street,Yelp
18th & Cambie,49.254818,-123.114785,Thai Away Home,119.0,3.3,Thai,$$,16048738424.0,111.09349394366168,3315 Cambie Street,Yelp
18th & Cambie,49.254818,-123.114785,Osteria Elio Volpe,12.0,4.1,"Italian, Pizza, Cocktail Bars",,12344719574.0,135.04572644192075,540 W 17th Avenue,Yelp
18th & Cambie,49.254818,-123.114785,Rain or Shine Ice Cream,248.0,4.3,"Desserts, Ice Cream & Frozen Yogurt",$$,16048769986.0,31.850145801549527,3382 Cambie Street,Yelp
18th & Cambie,49.254818,-123.114785,Published On Main,140.0,4.4,"Tapas/Small Plates, Wine Bars, Cocktail Bars",,16044234840.0,1013.2114906969182,3593 Main Street,Yelp
18th & Cambie,49.254818,-123.114785,Pho Xe Lua 24,114.0,3.8,Vietnamese,$$,16048766618.0,66.74006199012757,3346 Cambie Street,Yelp
18th & Cambie,49.254818,-123.114785,Indian Roti Kitchen,162.0,4.5,Indian,$$,16048763767.0,469.522941506985,2961 Cambie Street,Yelp
18th & Cambie,49.254818,-123.114785,Lemonade Gluten Free Bakery,138.0,4.3,Bakeries,$$,16048739993.0,64.40780749170618,3385 Cambie Street,Yelp
18th & Cambie,49.254818,-123.114785,Saku,254.0,4.3,Japanese,$$,16044234600.0,931.1417222767524,548 W Broadway,Yelp
18th & Cambie,49.254818,-123.114785,Las Tortas,103.0,3.8,"Mexican, Sandwiches, Latin American",$$,16045691402.0,91.35521348935974,3353 Cambie Street,Yelp
18th & Cambie,49.254818,-123.114785,Tokyo John,29.0,3.3,"Japanese, Sushi Bars",$$,16048723434.0,83.46597498526387,3365 Cambie Street,Yelp
18th & Cambie,49.254818,-123.114785,Passion8 Dessert Cafe,219.0,4.1,"Desserts, Korean, Coffee & Tea",$$,17783798238.0,402.5148374883624,3010 Cambie Street,Yelp
18th & Cambie,49.254818,-123.114785,The Fish Counter,369.0,4.4,"Fish & Chips, Seafood",$$,16048763474.0,1077.5687380918473,3825 Main Street,Yelp
18th & Cambie,49.254818,-123.114785,La Taqueria Pinche Taco Shop,686.0,4.2,Mexican,$$,16045582549.0,983.2622289451352,2450 Yukon Street,Yelp
18th & Cambie,49.254818,-123.114785,Yu Shang Hot Pot,81.0,4.3,Hot Pot,,16045646686.0,1215.501450846873,202-950 W Broadway,Yelp
Blenheim & 4th,49.268837,-123.177633,Hitoe Sushi Japanese Restaurant,178.0,4.0,"Japanese, Sushi Bars",$$,17783714619.0,81.96981382153979,3347 W 4th Avenue,Yelp
Blenheim & 4th,49.268837,-123.177633,Little Bird Dim Sum,91.0,3.9,"Dim Sum, Beer Bar, Tapas/Small Plates",$$,16043258132.0,443.9443437292708,2958 W 4th Avenue,Yelp
Blenheim & 4th,49.268837,-123.177633,La Quercia,207.0,4.1,"Italian, Wine Bars",$$$,16046761007.0,566.3726995016663,3689 W 4th Avenue,Yelp
Blenheim & 4th,49.268837,-123.177633,East Is East,305.0,4.0,"Middle Eastern, Indian, Afghan",$$,16047345881.0,618.7391645616482,3035 west Broadway,Yelp
Blenheim & 4th,49.268837,-123.177633,Dark Table,537.0,4.1,Canadian (New),$$$,16047393275.0,932.7297007956804,2611 W 4th Avenue,Yelp
Blenheim & 4th,49.268837,-123.177633,Rajio Japanese Public House,132.0,4.0,"Japanese, Tapas/Small Plates",$$,16045581679.0,900.6358014948147,3763 W 10th Avenue,Yelp
Blenheim & 4th,49.268837,-123.177633,Itosugi Kappo Cuisine,28.0,4.4,"Japanese, Sushi Bars",,16047798528.0,734.7513861168643,3648 W Broadway,Yelp
Blenheim & 4th,49.268837,-123.177633,Haidilao - Vancouver,55.0,4.3,"Hot Pot, Chinese",,16043362588.0,547.3823246177151,3204 W Broadway,Yelp
Blenheim & 4th,49.268837,-123.177633,The Eatery,518.0,3.4,"Japanese, Sushi Bars, Asian Fusion",$$,16047385298.0,528.4345957161122,3431 W Broadway,Yelp
Blenheim & 4th,49.268837,-123.177633,Green Leaf Sushi,401.0,4.0,"Sushi Bars, Japanese",$$,16045689406.0,538.671858170417,3416 W Broadway,Yelp
Blenheim & 4th,49.268837,-123.177633,Chewie's Chicken & Biscuits,155.0,4.6,"Sandwiches, Chicken Shop, Breakfast & Brunch",$$,16043369996.0,646.9949704205421,2822 West 4th Avenue,Yelp
Blenheim & 4th,49.268837,-123.177633,Sahel Market & Restaurant,56.0,4.4,"Persian/Iranian, Greek",$,16044234117.0,507.2778026388708,3207 West  Broadway,Yelp
Blenheim & 4th,49.268837,-123.177633,C41 Coffee,17.0,4.7,"Coffee & Tea, Themed Cafes, Coffee Roasteries",,16047811677.0,495.1116168755136,2948 W 4th Avenue,Yelp
Blenheim & 4th,49.268837,-123.177633,Corner Cup,24.0,4.0,Coffee & Tea,$$,16047344524.0,27.91451905608839,3301 W 4th Avenue,Yelp
Blenheim & 4th,49.268837,-123.177633,Olympia Pizza,95.0,3.5,"Pizza, Greek",$$,16047325334.0,513.4433072757803,3205 Broadway W,Yelp
Blenheim & 4th,49.268837,-123.177633,Neverland Tea Salon,258.0,4.0,"Coffee & Tea, Tea Rooms, Breakfast & Brunch",$$$,16044283066.0,620.6815116806214,3066 W Broadway,Yelp
Blenheim & 4th,49.268837,-123.177633,Banana Leaf,175.0,3.6,"Malaysian, Singaporean",$$,16047343005.0,630.6479672232102,3005 W Broadway,Yelp
Blenheim & 4th,49.268837,-123.177633,Tera V Burger,145.0,4.1,"Vegetarian, Burgers, Gluten-Free",$,16043363575.0,662.8148496143854,2961 W Broadway,Yelp
Blenheim & 4th,49.268837,-123.177633,Nuba in Kitsilano,163.0,3.6,"Mediterranean, Lebanese",$$,16043361797.0,570.4750128122762,3116 West Broadway,Yelp
Blenheim & 4th,49.268837,-123.177633,Healthy Noodle House,75.0,4.5,"Chinese, Noodles, Dumplings",$,17783718371.0,785.1934827235225,2716 W 4th Avenue,Yelp
Heather & 18th,49.255034,-123.120226,Hachibei Japanese Restaurant,76.0,3.9,Japanese,$$,16048793357.0,232.01195293348025,778 16th Avenue W,Yelp
Heather & 18th,49.255034,-123.120226,Vij's Restaurant,415.0,4.0,Indian,$$$,16047366664.0,482.9870446517939,3106 Cambie Street,Yelp
Heather & 18th,49.255034,-123.120226,Salmon n' Bannock,221.0,4.5,Canadian (New),$$,16045688971.0,1144.7126123323249,1128 W Broadway,Yelp
Heather & 18th,49.255034,-123.120226,Saku,254.0,4.3,Japanese,$$,16044234600.0,933.243419454526,548 W Broadway,Yelp
Heather & 18th,49.255034,-123.120226,Potluck Hawker Eatery,95.0,3.5,"Indonesian, Singaporean, Malaysian",,16044239344.0,390.3398996244777,3424 Cambie Street,Yelp
Heather & 18th,49.255034,-123.120226,Sushi 7,65.0,3.9,"Sushi Bars, Japanese",$$,16047098150.0,390.2428988782607,3488 Cambie Street,Yelp
Heather & 18th,49.255034,-123.120226,La Taqueria Pinche Taco Shop,686.0,4.2,Mexican,$$,16045582549.0,1092.715191213298,2450 Yukon Street,Yelp
Heather & 18th,49.255034,-123.120226,Indian Roti Kitchen,162.0,4.5,Indian,$$,16048763767.0,567.283306612182,2961 Cambie Street,Yelp
Heather & 18th,49.255034,-123.120226,Café Gloucester,154.0,3.4,"Hong Kong Style Cafe, Cantonese",$$,16048733338.0,401.3342358043713,3338 Cambie Street,Yelp
Heather & 18th,49.255034,-123.120226,Yu Shang Hot Pot,81.0,4.3,Hot Pot,,16045646686.0,983.853428397288,202-950 W Broadway,Yelp
Heather & 18th,49.255034,-123.120226,Viet House,75.0,3.7,Vietnamese,$$,17783799388.0,382.6753721179122,3420 Cambie Street,Yelp
Heather & 18th,49.255034,-123.120226,Hokkaido Ramen Santouka,232.0,4.2,"Noodles, Ramen, Soup",$$,16045651770.0,928.237199218914,558 W Broadway,Yelp
Heather & 18th,49.255034,-123.120226,Passion8 Dessert Cafe,219.0,4.1,"Desserts, Korean, Coffee & Tea",$$,17783798238.0,535.7287081952088,3010 Cambie Street,Yelp
Heather & 18th,49.255034,-123.120226,Uma Sushi,123.0,4.3,"Japanese, Sushi Bars",$$$,16044288588.0,1080.8697563238863,450 W 8th Avenue,Yelp
Heather & 18th,49.255034,-123.120226,Xing Fu Tang Canada,152.0,3.6,"Bubble Tea, Taiwanese",$,16047070275.0,390.0841218223512,3432 Cambie St,Yelp
Heather & 18th,49.255034,-123.120226,Rain or Shine Ice Cream,248.0,4.3,"Desserts, Ice Cream & Frozen Yogurt",$$,16048769986.0,395.9431778822392,3382 Cambie Street,Yelp
Heather & 18th,49.255034,-123.120226,iDen & Quan Ju De Beijing Duck House,138.0,3.5,Chinese,,12364777777.0,693.0772543047876,2808 Cambie Street,Yelp
Heather & 18th,49.255034,-123.120226,Pho Xe Lua 24,114.0,3.8,Vietnamese,$$,16048766618.0,384.8213929159848,3346 Cambie Street,Yelp
Heather & 18th,49.255034,-123.120226,Osteria Elio Volpe,12.0,4.1,"Italian, Pizza, Cocktail Bars",,12344719574.0,336.889457453536,540 W 17th Avenue,Yelp
Heather & 18th,49.255034,-123.120226,Tonton Sushi,78.0,4.0,Japanese,$$,16044282742.0,689.2140448857723,4018 Cambie Street,Yelp
Point Grey & Bayswater,49.271044,-123.170661,Little Bird Dim Sum,91.0,3.9,"Dim Sum, Beer Bar, Tapas/Small Plates",$$,16043258132.0,312.0191366073367,2958 W 4th Avenue,Yelp
Point Grey & Bayswater,49.271044,-123.170661,Chewie's Chicken & Biscuits,155.0,4.6,"Sandwiches, Chicken Shop, Breakfast & Brunch",$$,16043369996.0,348.0660962965078,2822 West 4th Avenue,Yelp
Point Grey & Bayswater,49.271044,-123.170661,Raisu,501.0,4.2,"Japanese, Sushi Bars",$$,16046201564.0,953.1284999838148,2340 W 4th Avenue,Yelp
Point Grey & Bayswater,49.271044,-123.170661,Dark Table,537.0,4.1,Canadian (New),$$$,16047393275.0,512.8331088952763,2611 W 4th Avenue,Yelp
Point Grey & Bayswater,49.271044,-123.170661,C41 Coffee,17.0,4.7,"Coffee & Tea, Themed Cafes, Coffee Roasteries",,16047811677.0,312.4410102163305,2948 W 4th Avenue,Yelp
Point Grey & Bayswater,49.271044,-123.170661,East Is East,305.0,4.0,"Middle Eastern, Indian, Afghan",$$,16047345881.0,764.1305288176335,3035 west Broadway,Yelp
Point Grey & Bayswater,49.271044,-123.170661,The Naam,610.0,3.4,"Vegetarian, Mexican, Breakfast & Brunch",$$,16047387151.0,397.7318807687543,2724 W 4th Avenue,Yelp
Point Grey & Bayswater,49.271044,-123.170661,Jolly's Indian Bistro,119.0,3.5,Indian,$$,16047306929.0,308.2704398088633,2928 4th Avenue W,Yelp
Point Grey & Bayswater,49.271044,-123.170661,Healthy Noodle House,75.0,4.5,"Chinese, Noodles, Dumplings",$,17783718371.0,418.8894249931875,2716 W 4th Avenue,Yelp
Point Grey & Bayswater,49.271044,-123.170661,Darby's Pub,130.0,3.3,"Pubs, American",$$,16047310617.0,356.46782429316164,2001 MacDonald Street,Yelp
Point Grey & Bayswater,49.271044,-123.170661,Casereccio Foods,50.0,4.7,Italian,,16047344440.0,1220.412879204492,2480 Vine Street,Yelp
Point Grey & Bayswater,49.271044,-123.170661,Hitoe Sushi Japanese Restaurant,178.0,4.0,"Japanese, Sushi Bars",$$,17783714619.0,642.7571481616062,3347 W 4th Avenue,Yelp
Point Grey & Bayswater,49.271044,-123.170661,Haidilao - Vancouver,55.0,4.3,"Hot Pot, Chinese",,16043362588.0,880.759795295572,3204 W Broadway,Yelp
Point Grey & Bayswater,49.271044,-123.170661,Tera V Burger,145.0,4.1,"Vegetarian, Burgers, Gluten-Free",$,16043363575.0,753.7992136256752,2961 W Broadway,Yelp
Point Grey & Bayswater,49.271044,-123.170661,Banana Leaf,175.0,3.6,"Malaysian, Singaporean",$$,16047343005.0,752.6878482641283,3005 W Broadway,Yelp
Point Grey & Bayswater,49.271044,-123.170661,Neverland Tea Salon,258.0,4.0,"Coffee & Tea, Tea Rooms, Breakfast & Brunch",$$$,16044283066.0,807.4157634570963,3066 W Broadway,Yelp
Point Grey & Bayswater,49.271044,-123.170661,Cafe Lokal,55.0,4.5,"Desserts, Sandwiches, Cafes",$$,16047390098.0,517.4020852711545,2610 W 4 Avenue,Yelp
Point Grey & Bayswater,49.271044,-123.170661,Puerto Mexico,13.0,4.9,Mexican,,16042694203.0,425.70789734901655,2710 West 4th Avenue,Yelp
Point Grey & Bayswater,49.271044,-123.170661,Mr. Red Cafe,122.0,3.8,Vietnamese,$$,16045596878.0,847.968992325519,2680 W Broadway,Yelp
Point Grey & Bayswater,49.271044,-123.170661,The Eatery,518.0,3.4,"Japanese, Sushi Bars, Asian Fusion",$$,16047385298.0,1028.761494326263,3431 W Broadway,Yelp
20th & Main,49.252691,-123.101289,Published On Main,140.0,4.4,"Tapas/Small Plates, Wine Bars, Cocktail Bars",,16044234840.0,18.23572146736176,3593 Main Street,Yelp
20th & Main,49.252691,-123.101289,Anh and Chi,687.0,4.0,"Vietnamese, Cocktail Bars",$$$,16048788883.0,261.91442639622807,3388 Main Street,Yelp
20th & Main,49.252691,-123.101289,The Fish Counter,369.0,4.4,"Fish & Chips, Seafood",$$,16048763474.0,211.01548327643175,3825 Main Street,Yelp
20th & Main,49.252691,-123.101289,Sun Sui Wah Seafood Restaurant,577.0,3.6,"Seafood, Dim Sum, Cantonese",$$,16048728822.0,257.1858380112442,3888 Main Street,Yelp
